video,label,block_type,start_frame,end_frame,source
C021_A18_SY17_P07_S03_02DAS.mp4,A18,action,1841,3330,AIHub
C021_A18_SY17_P07_S03_02DAS.mp4,N1,normal,3331,3597,AIHub
C021_A19_SY16_P07_B01_01DAS.mp4,N1,normal,0,249,AIHub
C021_A19_SY16_P07_B01_01DAS.mp4,A19,action,1710,3299,AIHub
C021_A19_SY16_P07_B01_01DAS.mp4,N1,normal,3300,3598,AIHub
C021_A20_SY15_P01_B04_01DBS.mp4,N1,normal,0,249,AIHub
C021_A20_SY15_P01_B04_01DBS.mp4,A20,action,1832,3329,AIHub
C021_A20_SY15_P01_B04_01DBS.mp4,N1,normal,3330,3598,AIHub
C021_A20_SY15_P07_B06_02DAS.mp4,N1,normal,0,199,AIHub
C021_A20_SY15_P07_B06_02DAS.mp4,A20,action,1720,3279,AIHub
C021_A20_SY15_P07_B06_02DAS.mp4,N1,normal,3280,3598,AIHub
C021_A18_SY17_P07_S06_01DAS.mp4,N1,normal,0,431,AIHub
C021_A18_SY17_P07_S06_01DAS.mp4,A18,action,1808,3377,AIHub
C021_A18_SY17_P07_S06_01DAS.mp4,N1,normal,3378,3597,AIHub
C021_A20_SY15_P01_B12_01NAS.mp4,N1,normal,0,219,AIHub
C021_A20_SY15_P01_B12_01NAS.mp4,A20,action,1740,3352,AIHub
C021_A20_SY15_P01_B12_01NAS.mp4,N1,normal,3353,3608,AIHub
C021_A19_SY15_P01_B10_01DAS.mp4,N1,normal,0,249,AIHub
C021_A19_SY15_P01_B10_01DAS.mp4,A19,action,1783,3349,AIHub
C021_A19_SY15_P01_B10_01DAS.mp4,N1,normal,3350,3597,AIHub
C021_A18_SY15_P07_S13_01NAS.mp4,N1,normal,0,199,AIHub
C021_A18_SY15_P07_S13_01NAS.mp4,A18,action,1802,3353,AIHub
C021_A18_SY15_P07_S13_01NAS.mp4,N1,normal,3354,3600,AIHub
C021_A17_SY15_P07_S11_01DAS.mp4,N1,normal,0,309,AIHub
C021_A17_SY15_P07_S11_01DAS.mp4,A17,action,1831,3366,AIHub
C021_A17_SY15_P07_S11_01DAS.mp4,N1,normal,3367,3600,AIHub
C021_A17_SY15_P07_S10_01DAS.mp4,N1,normal,0,299,AIHub
C021_A17_SY15_P07_S10_01DAS.mp4,A17,action,1800,3399,AIHub
C021_A17_SY15_P07_S10_01DAS.mp4,N1,normal,3400,3597,AIHub
C021_A18_SY17_P07_S03_02DBS.mp4,N1,normal,0,250,AIHub
C021_A18_SY17_P07_S03_02DBS.mp4,A18,action,1751,3190,AIHub
C021_A18_SY17_P07_S03_02DBS.mp4,N1,normal,3191,3597,AIHub
C021_A21_SY17_P07_S06_01DBS.mp4,N1,normal,0,335,AIHub
C021_A21_SY17_P07_S06_01DBS.mp4,A21,action,1807,3370,AIHub
C021_A21_SY17_P07_S06_01DBS.mp4,N1,normal,3371,3597,AIHub
C021_A20_SY15_P07_B11_01NAS.mp4,N1,normal,0,249,AIHub
C021_A20_SY15_P07_B11_01NAS.mp4,A20,action,1850,3399,AIHub
C021_A20_SY15_P07_B11_01NAS.mp4,N1,normal,3400,3600,AIHub
C021_A20_SY32_P01_S08_02DBS.mp4,N1,normal,0,340,AIHub
C021_A20_SY32_P01_S08_02DBS.mp4,A20,action,1839,3413,AIHub
C021_A20_SY32_P01_S08_02DBS.mp4,N1,normal,3414,3597,AIHub
C021_A18_SY15_P01_S13_01NBS.mp4,N1,normal,0,241,AIHub
C021_A18_SY15_P01_S13_01NBS.mp4,A18,action,1730,3295,AIHub
C021_A18_SY15_P01_S13_01NBS.mp4,N1,normal,3296,3597,AIHub
C021_A19_SY15_P07_B14_01DAS.mp4,N1,normal,0,289,AIHub
C021_A19_SY15_P07_B14_01DAS.mp4,A19,action,1800,3379,AIHub
C021_A19_SY15_P07_B14_01DAS.mp4,N1,normal,3380,3600,AIHub
C021_A20_SY15_P01_B10_01DBS.mp4,N1,normal,0,139,AIHub
C021_A20_SY15_P01_B10_01DBS.mp4,A20,action,1640,3299,AIHub
C021_A20_SY15_P01_B10_01DBS.mp4,N1,normal,3300,3597,AIHub
C021_A18_SY15_P01_S04_02DAS.mp4,N1,normal,0,335,AIHub
C021_A18_SY15_P01_S04_02DAS.mp4,A18,action,1801,3428,AIHub
C021_A18_SY15_P01_S04_02DAS.mp4,N1,normal,3429,3597,AIHub
C021_A18_SY15_P01_S05_02DAS.mp4,N1,normal,0,169,AIHub
C021_A18_SY15_P01_S05_02DAS.mp4,A18,action,1750,3399,AIHub
C021_A18_SY15_P01_S05_02DAS.mp4,N1,normal,3400,3597,AIHub
C021_A21_SY16_P07_B10_01DBS.mp4,N1,normal,0,199,AIHub
C021_A21_SY16_P07_B10_01DBS.mp4,A21,action,1750,3299,AIHub
C021_A21_SY16_P07_B10_01DBS.mp4,N1,normal,3300,3597,AIHub
C021_A19_SY16_P01_B10_01DBS.mp4,N1,normal,0,159,AIHub
C021_A19_SY16_P01_B10_01DBS.mp4,A19,action,1650,3299,AIHub
C021_A19_SY16_P01_B10_01DBS.mp4,N1,normal,3300,3597,AIHub
C021_A18_SY16_P07_S14_03DAS.mp4,N1,normal,0,312,AIHub
C021_A18_SY16_P07_S14_03DAS.mp4,A18,action,1897,3478,AIHub
C021_A18_SY16_P07_S14_03DAS.mp4,N1,normal,3479,3600,AIHub
C021_A17_SY15_P07_S09_01DBS.mp4,N1,normal,0,349,AIHub
C021_A17_SY15_P07_S09_01DBS.mp4,A17,action,1800,3449,AIHub
C021_A17_SY15_P07_S09_01DBS.mp4,N1,normal,3450,3597,AIHub
C021_A19_SY15_P01_B05_01DAS.mp4,N1,normal,0,299,AIHub
C021_A19_SY15_P01_B05_01DAS.mp4,A19,action,1800,3419,AIHub
C021_A19_SY15_P01_B05_01DAS.mp4,N1,normal,3420,3597,AIHub
C021_A20_SY15_P01_B01_02DAS.mp4,N1,normal,0,299,AIHub
C021_A20_SY15_P01_B01_02DAS.mp4,A20,action,1820,3363,AIHub
C021_A20_SY15_P01_B01_02DAS.mp4,N1,normal,3364,3597,AIHub
C021_A19_SY15_P07_B01_02DBS.mp4,N1,normal,0,399,AIHub
C021_A19_SY15_P07_B01_02DBS.mp4,A19,action,2000,3429,AIHub
C021_A19_SY15_P07_B01_02DBS.mp4,N1,normal,3430,3597,AIHub
C021_A21_SY15_P01_B13_01NBS.mp4,N1,normal,0,249,AIHub
C021_A21_SY15_P01_B13_01NBS.mp4,A21,action,1800,3349,AIHub
C021_A21_SY15_P01_B13_01NBS.mp4,N1,normal,3350,3603,AIHub
C021_A18_SY16_P01_S01_01DBS.mp4,N1,normal,0,400,AIHub
C021_A18_SY16_P01_S01_01DBS.mp4,A18,action,1881,3490,AIHub
C021_A18_SY16_P01_S01_01DBS.mp4,N1,normal,3491,3597,AIHub
C021_A20_SY15_P07_B07_02DAS.mp4,N1,normal,0,319,AIHub
C021_A20_SY15_P07_B07_02DAS.mp4,A20,action,1800,3389,AIHub
C021_A20_SY15_P07_B07_02DAS.mp4,N1,normal,3390,3598,AIHub
C021_A21_SY15_P07_B02_01DAS.mp4,N1,normal,0,149,AIHub
C021_A21_SY15_P07_B02_01DAS.mp4,A21,action,2050,3499,AIHub
C021_A21_SY15_P07_B02_01DAS.mp4,N1,normal,3500,3596,AIHub
C021_A18_SY17_P01_S02_02DBS.mp4,N1,normal,0,210,AIHub
C021_A18_SY17_P01_S02_02DBS.mp4,A18,action,1681,3200,AIHub
C021_A18_SY17_P01_S02_02DBS.mp4,N1,normal,3201,3597,AIHub
C021_A18_SY16_P07_S01_03DAS.mp4,N1,normal,0,220,AIHub
C021_A18_SY16_P07_S01_03DAS.mp4,A18,action,1626,3269,AIHub
C021_A18_SY16_P07_S01_03DAS.mp4,N1,normal,3270,3596,AIHub
C021_A18_SY15_P07_S09_01DBS.mp4,N1,normal,0,239,AIHub
C021_A18_SY15_P07_S09_01DBS.mp4,A18,action,1720,3349,AIHub
C021_A18_SY15_P07_S09_01DBS.mp4,N1,normal,3350,3597,AIHub
C021_A18_SY15_P07_S06_02DAS.mp4,N1,normal,0,299,AIHub
C021_A18_SY15_P07_S06_02DAS.mp4,A18,action,1827,3300,AIHub
C021_A18_SY15_P07_S06_02DAS.mp4,N1,normal,3301,3597,AIHub
C021_A19_SY15_P01_B07_01DBS.mp4,N1,normal,0,199,AIHub
C021_A19_SY15_P01_B07_01DBS.mp4,A19,action,1804,3369,AIHub
C021_A19_SY15_P01_B07_01DBS.mp4,N1,normal,3370,3597,AIHub
C021_A18_SY15_P07_S03_03DBS.mp4,N1,normal,0,349,AIHub
C021_A18_SY15_P07_S03_03DBS.mp4,A18,action,2050,3399,AIHub
C021_A18_SY15_P07_S03_03DBS.mp4,N1,normal,3400,3597,AIHub
C021_A17_SY15_P01_S10_01DAS.mp4,N1,normal,0,299,AIHub
C021_A17_SY15_P01_S10_01DAS.mp4,A17,action,1750,3304,AIHub
C021_A17_SY15_P01_S10_01DAS.mp4,N1,normal,3305,3597,AIHub
C021_A18_SY16_P01_S06_01DAS.mp4,N1,normal,0,299,AIHub
C021_A18_SY16_P01_S06_01DAS.mp4,A18,action,1848,3299,AIHub
C021_A18_SY16_P01_S06_01DAS.mp4,N1,normal,3300,3597,AIHub
C021_A19_SY15_P07_B13_02NAS.mp4,N1,normal,0,299,AIHub
C021_A19_SY15_P07_B13_02NAS.mp4,A19,action,1840,3369,AIHub
C021_A19_SY15_P07_B13_02NAS.mp4,N1,normal,3370,3600,AIHub
C021_A18_SY16_P07_S07_01DAS.mp4,N1,normal,0,321,AIHub
C021_A18_SY16_P07_S07_01DAS.mp4,A18,action,1804,3256,AIHub
C021_A18_SY16_P07_S07_01DAS.mp4,N1,normal,3257,3597,AIHub
C021_A18_SY15_P01_S11_02DAS.mp4,N1,normal,0,209,AIHub
C021_A18_SY15_P01_S11_02DAS.mp4,A18,action,1730,3449,AIHub
C021_A18_SY15_P01_S11_02DAS.mp4,N1,normal,3450,3597,AIHub
C021_A19_SY16_P07_B13_01NAS.mp4,N1,normal,0,249,AIHub
C021_A19_SY16_P07_B13_01NAS.mp4,A19,action,1710,3299,AIHub
C021_A19_SY16_P07_B13_01NAS.mp4,N1,normal,3300,3600,AIHub
C021_A20_SY15_P01_B13_02NBS.mp4,N1,normal,0,169,AIHub
C021_A20_SY15_P01_B13_02NBS.mp4,A20,action,1620,3289,AIHub
C021_A20_SY15_P01_B13_02NBS.mp4,N1,normal,3290,3602,AIHub
C021_A18_SY15_P01_S10_02DAS.mp4,N1,normal,0,299,AIHub
C021_A18_SY15_P01_S10_02DAS.mp4,A18,action,1700,3309,AIHub
C021_A18_SY15_P01_S10_02DAS.mp4,N1,normal,3310,3597,AIHub
C021_A21_SY16_P07_B07_01DAS.mp4,N1,normal,0,229,AIHub
C021_A21_SY16_P07_B07_01DAS.mp4,A21,action,1670,3259,AIHub
C021_A21_SY16_P07_B07_01DAS.mp4,N1,normal,3260,3598,AIHub
C021_A18_SY15_P01_S06_02DAS.mp4,N1,normal,0,99,AIHub
C021_A18_SY15_P01_S06_02DAS.mp4,A18,action,1620,3349,AIHub
C021_A18_SY15_P01_S06_02DAS.mp4,N1,normal,3350,3597,AIHub
C021_A18_SY15_P07_S06_01DBS.mp4,N1,normal,0,233,AIHub
C021_A18_SY15_P07_S06_01DBS.mp4,A18,action,1827,3296,AIHub
C021_A18_SY15_P07_S06_01DBS.mp4,N1,normal,3297,3597,AIHub
C021_A21_SY16_P07_B07_01DBS.mp4,N1,normal,0,229,AIHub
C021_A21_SY16_P07_B07_01DBS.mp4,A21,action,1660,3229,AIHub
C021_A21_SY16_P07_B07_01DBS.mp4,N1,normal,3230,3598,AIHub
C021_A18_SY15_P01_S07_02DBS.mp4,N1,normal,0,229,AIHub
C021_A18_SY15_P01_S07_02DBS.mp4,A18,action,1750,3349,AIHub
C021_A18_SY15_P01_S07_02DBS.mp4,N1,normal,3350,3597,AIHub
C021_A19_SY16_P07_B12_01NAS.mp4,N1,normal,0,149,AIHub
C021_A19_SY16_P07_B12_01NAS.mp4,A19,action,1640,3229,AIHub
C021_A19_SY16_P07_B12_01NAS.mp4,N1,normal,3230,3600,AIHub
C021_A17_SY15_P07_S14_01DBS.mp4,N1,normal,0,437,AIHub
C021_A17_SY15_P07_S14_01DBS.mp4,A17,action,1904,3515,AIHub
C021_A17_SY15_P07_S14_01DBS.mp4,N1,normal,3516,3600,AIHub
C021_A18_SY16_P01_B04_02DBS.mp4,N1,normal,0,410,AIHub
C021_A18_SY16_P01_B04_02DBS.mp4,A18,action,1821,3340,AIHub
C021_A18_SY16_P01_B04_02DBS.mp4,N1,normal,3341,3598,AIHub
C021_A20_SY16_P01_S05_02DAS.mp4,N1,normal,0,299,AIHub
C021_A20_SY16_P01_S05_02DAS.mp4,A20,action,1986,3299,AIHub
C021_A20_SY16_P01_S05_02DAS.mp4,N1,normal,3300,3597,AIHub
C021_A18_SY15_P07_S08_01DBS.mp4,N1,normal,0,440,AIHub
C021_A18_SY15_P07_S08_01DBS.mp4,A18,action,1900,3479,AIHub
C021_A18_SY15_P07_S08_01DBS.mp4,N1,normal,3480,3597,AIHub
C021_A18_SY15_P07_S07_02DAS.mp4,N1,normal,0,305,AIHub
C021_A18_SY15_P07_S07_02DAS.mp4,A18,action,1854,3280,AIHub
C021_A18_SY15_P07_S07_02DAS.mp4,N1,normal,3281,3597,AIHub
C021_A19_SY15_P01_B06_01DAS.mp4,N1,normal,0,249,AIHub
C021_A19_SY15_P01_B06_01DAS.mp4,A19,action,1800,3399,AIHub
C021_A19_SY15_P01_B06_01DAS.mp4,N1,normal,3400,3597,AIHub
C021_A18_SY15_P01_S09_02DBS.mp4,N1,normal,0,249,AIHub
C021_A18_SY15_P01_S09_02DBS.mp4,A18,action,1780,3419,AIHub
C021_A18_SY15_P01_S09_02DBS.mp4,N1,normal,3420,3597,AIHub
C021_A19_SY17_P01_S02_01DBS.mp4,N1,normal,0,300,AIHub
C021_A19_SY17_P01_S02_01DBS.mp4,A19,action,1801,3300,AIHub
C021_A19_SY17_P01_S02_01DBS.mp4,N1,normal,3301,3597,AIHub
C021_A20_SY15_P07_B11_02NAS.mp4,N1,normal,0,299,AIHub
C021_A20_SY15_P07_B11_02NAS.mp4,A20,action,1850,3399,AIHub
C021_A20_SY15_P07_B11_02NAS.mp4,N1,normal,3400,3600,AIHub
C021_A20_SY15_P07_B03_01DBS.mp4,N1,normal,0,319,AIHub
C021_A20_SY15_P07_B03_01DBS.mp4,A20,action,1770,3299,AIHub
C021_A20_SY15_P07_B03_01DBS.mp4,N1,normal,3300,3598,AIHub
C021_A18_SY16_P07_S11_02NAS.mp4,N1,normal,0,260,AIHub
C021_A18_SY16_P07_S11_02NAS.mp4,A18,action,1673,3443,AIHub
C021_A18_SY16_P07_S11_02NAS.mp4,N1,normal,3444,3600,AIHub
C021_A20_SY15_P07_B02_01DAS.mp4,N1,normal,0,319,AIHub
C021_A20_SY15_P07_B02_01DAS.mp4,A20,action,1862,3349,AIHub
C021_A20_SY15_P07_B02_01DAS.mp4,N1,normal,3350,3596,AIHub
C021_A18_SY16_P07_S03_01DAS.mp4,N1,normal,0,550,AIHub
C021_A18_SY16_P07_S03_01DAS.mp4,A18,action,2051,3560,AIHub
C021_A18_SY16_P07_S03_01DAS.mp4,N1,normal,3561,3597,AIHub
C021_A20_SY16_P07_S12_01NAS.mp4,N1,normal,0,131,AIHub
C021_A20_SY16_P07_S12_01NAS.mp4,A20,action,1772,3433,AIHub
C021_A20_SY16_P07_S12_01NAS.mp4,N1,normal,3434,3600,AIHub
C021_A18_SY16_P07_S12_03NBS.mp4,N1,normal,0,287,AIHub
C021_A18_SY16_P07_S12_03NBS.mp4,A18,action,1740,3394,AIHub
C021_A18_SY16_P07_S12_03NBS.mp4,N1,normal,3395,3600,AIHub
C021_A19_SY16_P07_B02_01DAS.mp4,N1,normal,0,389,AIHub
C021_A19_SY16_P07_B02_01DAS.mp4,A19,action,1880,3409,AIHub
C021_A19_SY16_P07_B02_01DAS.mp4,N1,normal,3410,3596,AIHub
C021_A18_SY16_P01_S05_01DBS.mp4,N1,normal,0,299,AIHub
C021_A18_SY16_P01_S05_01DBS.mp4,A18,action,1820,3419,AIHub
C021_A18_SY16_P01_S05_01DBS.mp4,N1,normal,3420,3597,AIHub
C021_A18_SY16_P01_S06_02DAS.mp4,N1,normal,0,299,AIHub
C021_A18_SY16_P01_S06_02DAS.mp4,A18,action,1658,3299,AIHub
C021_A18_SY16_P01_S06_02DAS.mp4,N1,normal,3300,3597,AIHub
C021_A20_SY17_P07_S03_02DAS.mp4,N1,normal,0,199,AIHub
C021_A20_SY17_P07_S03_02DAS.mp4,A20,action,1770,3299,AIHub
C021_A20_SY17_P07_S03_02DAS.mp4,N1,normal,3300,3597,AIHub
C021_A18_SY16_P07_S10_01DBS.mp4,N1,normal,0,330,AIHub
C021_A18_SY16_P07_S10_01DBS.mp4,A18,action,1722,3350,AIHub
C021_A18_SY16_P07_S10_01DBS.mp4,N1,normal,3351,3597,AIHub
C021_A18_SY16_P07_S09_02DAS.mp4,N1,normal,0,314,AIHub
C021_A18_SY16_P07_S09_02DAS.mp4,A18,action,1827,3481,AIHub
C021_A18_SY16_P07_S09_02DAS.mp4,N1,normal,3482,3597,AIHub
C021_A20_SY16_P01_S07_02DAS.mp4,N1,normal,0,299,AIHub
C021_A20_SY16_P01_S07_02DAS.mp4,A20,action,1831,3299,AIHub
C021_A20_SY16_P01_S07_02DAS.mp4,N1,normal,3300,3597,AIHub
C021_A21_SY17_P07_S02_01DBS.mp4,N1,normal,0,399,AIHub
C021_A21_SY17_P07_S02_01DBS.mp4,A21,action,2050,3469,AIHub
C021_A21_SY17_P07_S02_01DBS.mp4,N1,normal,3470,3597,AIHub
C021_A17_SY15_P07_S07_01DAS.mp4,N1,normal,0,304,AIHub
C021_A17_SY15_P07_S07_01DAS.mp4,A17,action,1674,3255,AIHub
C021_A17_SY15_P07_S07_01DAS.mp4,N1,normal,3256,3597,AIHub
C021_A18_SY16_P07_S06_03DBS.mp4,N1,normal,0,315,AIHub
C021_A18_SY16_P07_S06_03DBS.mp4,A18,action,1825,3356,AIHub
C021_A18_SY16_P07_S06_03DBS.mp4,N1,normal,3357,3597,AIHub
C021_A17_SY16_P01_S01_01DBS.mp4,N1,normal,0,249,AIHub
C021_A17_SY16_P01_S01_01DBS.mp4,A17,action,1750,3249,AIHub
C021_A17_SY16_P01_S01_01DBS.mp4,N1,normal,3250,3597,AIHub
C021_A18_SY16_P07_S06_01DBS.mp4,N1,normal,0,308,AIHub
C021_A18_SY16_P07_S06_01DBS.mp4,A18,action,1761,3319,AIHub
C021_A18_SY16_P07_S06_01DBS.mp4,N1,normal,3320,3597,AIHub
C021_A18_SY15_P07_S03_02DBS.mp4,N1,normal,0,299,AIHub
C021_A18_SY15_P07_S03_02DBS.mp4,A18,action,1800,3349,AIHub
C021_A18_SY15_P07_S03_02DBS.mp4,N1,normal,3350,3597,AIHub
C021_A20_SY17_P01_S02_01DAS.mp4,N1,normal,0,399,AIHub
C021_A20_SY17_P01_S02_01DAS.mp4,A20,action,1900,3359,AIHub
C021_A20_SY17_P01_S02_01DAS.mp4,N1,normal,3360,3597,AIHub
C021_A17_SY15_P01_S08_01DBS.mp4,N1,normal,0,269,AIHub
C021_A17_SY15_P01_S08_01DBS.mp4,A17,action,1720,3429,AIHub
C021_A17_SY15_P01_S08_01DBS.mp4,N1,normal,3430,3597,AIHub
C021_A18_SY15_P07_S13_03NBS.mp4,N1,normal,0,212,AIHub
C021_A18_SY15_P07_S13_03NBS.mp4,A18,action,1859,3464,AIHub
C021_A18_SY15_P07_S13_03NBS.mp4,N1,normal,3465,3600,AIHub
C021_A18_SY16_P07_S01_02DAS.mp4,N1,normal,0,476,AIHub
C021_A18_SY16_P07_S01_02DAS.mp4,A18,action,1932,3370,AIHub
C021_A18_SY16_P07_S01_02DAS.mp4,N1,normal,3371,3596,AIHub
C021_A18_SY16_P07_S09_01DBS.mp4,N1,normal,0,336,AIHub
C021_A18_SY16_P07_S09_01DBS.mp4,A18,action,1827,3363,AIHub
C021_A18_SY16_P07_S09_01DBS.mp4,N1,normal,3364,3597,AIHub
C021_A20_SY15_P01_S01_01DAS.mp4,N1,normal,0,349,AIHub
C021_A20_SY15_P01_S01_01DAS.mp4,A20,action,1800,3399,AIHub
C021_A20_SY15_P01_S01_01DAS.mp4,N1,normal,3400,3597,AIHub
C021_A19_SY16_P07_B03_01DAS.mp4,N1,normal,0,481,AIHub
C021_A19_SY16_P07_B03_01DAS.mp4,A19,action,1850,3369,AIHub
C021_A19_SY16_P07_B03_01DAS.mp4,N1,normal,3370,3597,AIHub
C021_A18_SY15_P07_S07_03DBS.mp4,N1,normal,0,556,AIHub
C021_A18_SY15_P07_S07_03DBS.mp4,A18,action,1982,3443,AIHub
C021_A18_SY15_P07_S07_03DBS.mp4,N1,normal,3444,3597,AIHub
C021_A19_SY16_P01_S03_01NAS.mp4,N1,normal,0,300,AIHub
C021_A19_SY16_P01_S03_01NAS.mp4,A19,action,1801,3300,AIHub
C021_A19_SY16_P01_S03_01NAS.mp4,N1,normal,3301,3597,AIHub
C021_A21_SY17_P01_S02_01DAS.mp4,N1,normal,0,419,AIHub
C021_A21_SY17_P01_S02_01DAS.mp4,A21,action,2000,3459,AIHub
C021_A21_SY17_P01_S02_01DAS.mp4,N1,normal,3460,3597,AIHub
C021_A18_SY16_P01_S08_01DAS.mp4,N1,normal,0,299,AIHub
C021_A18_SY16_P01_S08_01DAS.mp4,A18,action,1919,3299,AIHub
C021_A18_SY16_P01_S08_01DAS.mp4,N1,normal,3300,3597,AIHub
C021_A18_SY15_P07_S14_02DBS.mp4,N1,normal,0,338,AIHub
C021_A18_SY15_P07_S14_02DBS.mp4,A18,action,1846,3362,AIHub
C021_A18_SY15_P07_S14_02DBS.mp4,N1,normal,3363,3600,AIHub
C021_A19_SY17_P07_S06_01DAS.mp4,N1,normal,0,397,AIHub
C021_A19_SY17_P07_S06_01DAS.mp4,A19,action,1905,3357,AIHub
C021_A19_SY17_P07_S06_01DAS.mp4,N1,normal,3358,3597,AIHub
C021_A18_SY15_P07_S06_03DAS.mp4,N1,normal,0,403,AIHub
C021_A18_SY15_P07_S06_03DAS.mp4,A18,action,1949,3494,AIHub
C021_A18_SY15_P07_S06_03DAS.mp4,N1,normal,3495,3597,AIHub
C021_A18_SY15_P01_S02_01DAS.mp4,N1,normal,0,349,AIHub
C021_A18_SY15_P01_S02_01DAS.mp4,A18,action,1900,3349,AIHub
C021_A18_SY15_P01_S02_01DAS.mp4,N1,normal,3350,3597,AIHub
C021_A18_SY16_P01_S09_01DAS.mp4,N1,normal,0,299,AIHub
C021_A18_SY16_P01_S09_01DAS.mp4,A18,action,1868,3299,AIHub
C021_A18_SY16_P01_S09_01DAS.mp4,N1,normal,3300,3597,AIHub
C021_A18_SY15_P07_S14_03DBS.mp4,N1,normal,0,371,AIHub
C021_A18_SY15_P07_S14_03DBS.mp4,A18,action,1803,3426,AIHub
C021_A18_SY15_P07_S14_03DBS.mp4,N1,normal,3427,3600,AIHub
C021_A21_SY16_P07_S03_01DAS.mp4,N1,normal,0,229,AIHub
C021_A21_SY16_P07_S03_01DAS.mp4,A21,action,1950,3509,AIHub
C021_A21_SY16_P07_S03_01DAS.mp4,N1,normal,3510,3597,AIHub
C021_A18_SY15_P07_B01_01DBS.mp4,N1,normal,0,423,AIHub
C021_A18_SY15_P07_B01_01DBS.mp4,A18,action,1971,3286,AIHub
C021_A18_SY15_P07_B01_01DBS.mp4,N1,normal,3287,3598,AIHub
C021_A17_SY15_P01_S01_01DBS.mp4,N1,normal,0,299,AIHub
C021_A17_SY15_P01_S01_01DBS.mp4,A17,action,1900,3299,AIHub
C021_A17_SY15_P01_S01_01DBS.mp4,N1,normal,3300,3597,AIHub
C021_A21_SY16_P07_B10_01DAS.mp4,N1,normal,0,249,AIHub
C021_A21_SY16_P07_B10_01DAS.mp4,A21,action,1800,3309,AIHub
C021_A21_SY16_P07_B10_01DAS.mp4,N1,normal,3310,3597,AIHub
C021_A18_SY15_P01_S12_02NAS.mp4,N1,normal,0,276,AIHub
C021_A18_SY15_P01_S12_02NAS.mp4,A18,action,1763,3374,AIHub
C021_A18_SY15_P01_S12_02NAS.mp4,N1,normal,3375,3603,AIHub
C021_A21_SY16_P07_S13_01NAS.mp4,N1,normal,0,199,AIHub
C021_A21_SY16_P07_S13_01NAS.mp4,A21,action,1730,3279,AIHub
C021_A21_SY16_P07_S13_01NAS.mp4,N1,normal,3280,3600,AIHub
C021_A19_SY16_P07_B09_01DBS.mp4,N1,normal,0,239,AIHub
C021_A19_SY16_P07_B09_01DBS.mp4,A19,action,1850,3459,AIHub
C021_A19_SY16_P07_B09_01DBS.mp4,N1,normal,3460,3597,AIHub
C021_A19_SY16_P07_B10_01DBS.mp4,N1,normal,0,169,AIHub
C021_A19_SY16_P07_B10_01DBS.mp4,A19,action,1660,3299,AIHub
C021_A19_SY16_P07_B10_01DBS.mp4,N1,normal,3300,3597,AIHub
C021_A20_SY15_P01_S08_01DBS.mp4,N1,normal,0,239,AIHub
C021_A20_SY15_P01_S08_01DBS.mp4,A20,action,1754,3321,AIHub
C021_A20_SY15_P01_S08_01DBS.mp4,N1,normal,3322,3597,AIHub
C021_A20_SY16_P07_S03_01DBS.mp4,N1,normal,0,129,AIHub
C021_A20_SY16_P07_S03_01DBS.mp4,A20,action,1930,3429,AIHub
C021_A20_SY16_P07_S03_01DBS.mp4,N1,normal,3430,3597,AIHub
C021_A21_SY15_P01_B12_01NAS.mp4,N1,normal,0,189,AIHub
C021_A21_SY15_P01_B12_01NAS.mp4,A21,action,1700,3299,AIHub
C021_A21_SY15_P01_B12_01NAS.mp4,N1,normal,3300,3609,AIHub
C021_A19_SY16_P01_S04_01DBS.mp4,N1,normal,0,238,AIHub
C021_A19_SY16_P01_S04_01DBS.mp4,A19,action,1708,3307,AIHub
C021_A19_SY16_P01_S04_01DBS.mp4,N1,normal,3308,3597,AIHub
C021_A19_SY16_P07_B08_01DBS.mp4,N1,normal,0,279,AIHub
C021_A19_SY16_P07_B08_01DBS.mp4,A19,action,1730,3349,AIHub
C021_A19_SY16_P07_B08_01DBS.mp4,N1,normal,3350,3597,AIHub
C021_A17_SY15_P07_S14_01DAS.mp4,N1,normal,0,343,AIHub
C021_A17_SY15_P07_S14_01DAS.mp4,A17,action,1849,3442,AIHub
C021_A17_SY15_P07_S14_01DAS.mp4,N1,normal,3443,3600,AIHub
C021_A18_SY15_P07_S12_03NBS.mp4,N1,normal,0,227,AIHub
C021_A18_SY15_P07_S12_03NBS.mp4,A18,action,1743,3409,AIHub
C021_A18_SY15_P07_S12_03NBS.mp4,N1,normal,3410,3600,AIHub
C021_A19_SY15_P07_B09_02DAS.mp4,N1,normal,0,299,AIHub
C021_A19_SY15_P07_B09_02DAS.mp4,A19,action,1892,3479,AIHub
C021_A19_SY15_P07_B09_02DAS.mp4,N1,normal,3480,3597,AIHub
C021_A18_SY15_P07_S06_02DBS.mp4,N1,normal,0,468,AIHub
C021_A18_SY15_P07_S06_02DBS.mp4,A18,action,1869,3442,AIHub
C021_A18_SY15_P07_S06_02DBS.mp4,N1,normal,3443,3597,AIHub
C021_A21_SY15_P01_B07_01DAS.mp4,N1,normal,0,259,AIHub
C021_A21_SY15_P01_B07_01DAS.mp4,A21,action,1939,3339,AIHub
C021_A21_SY15_P01_B07_01DAS.mp4,N1,normal,3340,3597,AIHub
C021_A19_SY15_P01_B02_01DAS.mp4,A19,action,2080,3499,AIHub
C021_A19_SY15_P01_B02_01DAS.mp4,N01,normal,3500,3597,AIHub
